bigrama,tfidf_falso,tfidf_verdadeiro,diferenca
republica ate,2.6649846303834505e-05,3.222565227178466e-05,-5.575805967950155e-06
republica banana,0.0001218346545692,0.0,0.0001218346545692
republica bananas,6.772294433732104e-05,7.677577234542763e-05,-9.052828008106584e-06
republica base,0.0,0.0001591348200072,-0.0001591348200072
republica brasil,0.0001795614325236,0.0,0.0001795614325236
republica brasilia,9.153891590147832e-05,0.0001100696946948,-1.853077879341081e-05
republica carlos,3.726132756012482e-05,0.0002131087856866,-0.0001758474581265
republica caso,5.139053087530602e-05,9.218960258217332e-05,-4.0799071706867285e-05
republica chegou,4.094040671493103e-05,5.162032394297805e-05,-1.0679917228047018e-05
republica compra,8.487708066356133e-05,0.0,8.487708066356133e-05
republica conforme,4.229420769845249e-05,4.349376903466926e-05,-1.1995613362167666e-06
republica contra,9.789550053326696e-05,0.0002932802678324,-0.0001953847672991
republica coordenador,8.465448035442069e-05,0.0,8.465448035442069e-05
republica coreia,0.0001757247244444,3.80928859180786e-05,0.0001376318385263
republica corrupcao,4.999076199088301e-05,2.801100835401028e-05,2.197975363687273e-05
republica curitiba,0.0006313762972802,9.664153406966393e-05,0.0005347347632106
republica decisao,0.0,0.0001127775897786,-0.0001127775897786
republica deixando,7.468922410186677e-05,0.0,7.468922410186677e-05
republica deltan,0.0001364431166111,0.0001253166428138,1.1126473797335324e-05
republica democracia,3.472346099404433e-05,6.826868730478652e-05,-3.354522631074219e-05
republica democratica,8.860186349325333e-05,2.973941908377333e-05,5.886244440948e-05
republica denunciou,6.472100494815218e-05,8.892489788022985e-05,-2.420389293207767e-05
republica desde,6.721450706851363e-05,6.385253644777316e-05,3.3619706207404625e-06
republica dia,0.0,5.938764631491303e-05,-5.938764631491303e-05
republica dilma,0.0002017929543349,3.187996427697272e-05,0.0001699129900579
republica disse,0.0001926619475668,2.3217756267978263e-05,0.0001694441912988
republica distrito,7.549507535683356e-05,0.0001089665079357,-3.347143257888041e-05
republica diz,0.0001050907239593,4.271472724429239e-05,6.237599671500766e-05
republica dizem,0.0,7.608084540738989e-05,-7.608084540738989e-05
republica dominicana,0.000269292527905,0.0001128686610658,0.0001564238668392
republica durante,8.10134636428751e-05,0.0,8.10134636428751e-05
republica eleicoes,6.861130172016876e-05,9.170955024328428e-05,-2.3098248523115527e-05
republica empurraozinho,8.517463950640582e-05,0.0,8.517463950640582e-05
republica evento,0.0,3.871089396200136e-05,-3.871089396200136e-05
republica eventuais,8.960591360127816e-05,0.0,8.960591360127816e-05
republica ex,8.463919994610464e-05,0.0002014275034863,-0.0001167883035402
republica exercicio,0.0,0.0001651562211929,-0.0001651562211929
republica federativa,9.911588227845608e-05,6.187764217570393e-05,3.723824010275216e-05
republica fernando,3.317369852469749e-05,3.5942229670884486e-05,-2.7685311461869943e-06
republica fez,9.141268077059858e-05,0.0,9.141268077059858e-05
republica ficar,3.16198893672056e-05,4.739226505951429e-05,-1.5772375692308688e-05
republica gravacao,6.230077161165441e-05,0.0,6.230077161165441e-05
republica ha,0.0,5.358590565847157e-05,-5.358590565847157e-05
republica hipotese,7.103074629409705e-05,0.0,7.103074629409705e-05
republica historia,0.0,0.000120825591988,-0.000120825591988
republica interinamente,0.0001044037812248,0.0,0.0001044037812248
republica isabel,0.0,0.0001077071920362,-0.0001077071920362
republica ja,9.511163924211492e-05,8.32734667917366e-05,1.1838172450378307e-05
republica jamais,9.428341325699982e-05,0.0,9.428341325699982e-05
republica joesley,8.03131246412794e-05,5.630778433735425e-05,2.4005340303925147e-05
republica jose,0.0,0.0001713242597969,-0.0001713242597969
republica julgamento,4.266747670727249e-05,3.919176982765059e-05,3.475706879621897e-06
republica lava,0.0,6.182800649310417e-05,-6.182800649310417e-05
republica lugar,3.607765295511195e-05,4.356890713963952e-05,-7.491254184527572e-06
republica luis,4.222232370027212e-05,2.7699270754029467e-05,1.4523052946242649e-05
republica luiz,0.0001762695347837,0.0003842001392946,-0.0002079306045109
republica lula,0.0002016534426438,0.0001114310562025,9.02223864413834e-05
republica marcelo,0.0,9.831495869816071e-05,-9.831495869816071e-05
republica mau,6.895336009865127e-05,0.0,6.895336009865127e-05
republica meio,8.134865788295156e-05,0.0,8.134865788295156e-05
republica michel,0.0001436210082427,0.000777238699399,-0.0006336176911562
republica ministro,2.7807343297926243e-05,3.919176982765059e-05,-1.138442652972435e-05
republica nada,3.106479544621814e-05,2.5030033273953755e-05,6.0347621722643884e-06
republica nao,0.0004617241238943,0.0003725057602323,8.921836366203924e-05
republica negou,7.409081905931949e-05,0.0,7.409081905931949e-05
republica outra,2.4756519258624358e-05,4.895924827379807e-05,-2.4202729015173715e-05
republica parana,0.0001148141739106,3.0366937768656772e-05,8.444723614197357e-05
republica parte,0.0001504107601325,3.880633266624558e-05,0.0001116044274663
republica pedindo,2.2888150998526805e-05,4.340377045357356e-05,-2.0515619455046752e-05
republica pediu,0.0001719558686793,8.338692632685334e-05,8.856894235246585e-05
republica pgr,9.70244195504589e-05,0.0016574865888499,-0.0015604621692995
republica pode,8.986453435229189e-05,0.0,8.986453435229189e-05
republica podera,3.712382696630873e-05,3.805396326714519e-05,-9.301363008364616e-07
republica popular,4.3398449283807817e-05,0.0002204256393002,-0.0001770271900164
republica pouco,0.0,7.21468793797489e-05,-7.21468793797489e-05
republica poupe,4.375177405865013e-05,2.256521836759028e-05,2.118655569105985e-05
republica presidente,2.66400029498206e-05,8.604086721995357e-05,-5.940086427013297e-05
republica prisao,6.523529858617317e-05,0.0,6.523529858617317e-05
republica problemas,5.2929429991196696e-05,3.121362234799695e-05,2.1715807643199743e-05
republica procuradores,6.329236832103616e-05,4.785644513641027e-05,1.543592318462589e-05
republica proximas,0.000134824266076,0.0,0.000134824266076
republica pt,3.6096865225305005e-05,8.209295306534176e-05,-4.599608784003676e-05
republica raquel,3.8781434875878194e-05,0.0005840351145964,-0.0005452536797205
republica recebeu,9.592721460995492e-05,3.3268266734913325e-05,6.265894787504161e-05
republica recorreu,0.0,6.717030184007051e-05,-6.717030184007051e-05
republica reuniu,6.911562950290783e-05,3.245391567104328e-05,3.666171383186455e-05
republica revista,3.018757558487321e-05,3.370571199793313e-05,-3.518136413059914e-06
republica rodrigo,0.0006306143653733,0.0021677907592533,-0.00153717639388
republica salario,5.622270340641425e-05,0.0,5.622270340641425e-05
republica sao,7.395045827722684e-05,0.0001422074927365,-6.825703445936515e-05
republica segundo,5.674108574504873e-05,0.000125154487231,-6.841340148603734e-05
republica senador,3.699178992095515e-05,3.055888114205934e-05,6.432908778895807e-06
republica sera,0.0001760404500286,0.0,0.0001760404500286
republica sobre,3.188271134616062e-05,4.341762897177158e-05,-1.1534917625610956e-05
republica solenidade,2.9792568495129507e-05,3.287659270976488e-05,-3.084024214635369e-06
republica stf,4.198208423425798e-05,3.222565227178466e-05,9.756431962473325e-06
republica supremo,0.0,0.000102040032656,-0.000102040032656
republica tambem,1.944236192170809e-05,0.0001527536462805,-0.0001333112843588
republica temer,0.0,9.43187749645264e-05,-9.43187749645264e-05
republica ter,2.996704110268736e-05,9.19047062339967e-05,-6.193766513130935e-05
republica todos,7.781373608486307e-05,0.0,7.781373608486307e-05
republica trata,0.0,0.0001182818185374,-0.0001182818185374
republica usou,4.219298447438005e-05,3.908215067893966e-05,3.110833795440395e-06
republica vai,0.0001341474048298,7.390019403401618e-05,6.02472107957941e-05
republica veja,7.221243569509217e-05,5.964771263004626e-05,1.2564723065045904e-05
republica vice,8.163804860113801e-05,7.315212295701654e-05,8.485925644121476e-06
republica votaram,4.508125204915039e-05,3.442402102723133e-05,1.065723102191906e-05
republicano nao,8.949621959145991e-05,0.0,8.949621959145991e-05
republicano presidencia,5.599839130049797e-05,3.2098988209197994e-05,2.389940309129998e-05
repudia qualquer,3.023889551329993e-05,5.01787379901456e-05,-1.9939842476845675e-05
repudia veemencia,2.6040622279920885e-05,8.72845996596754e-05,-6.124397737975452e-05
repudiar delacao,0.0,6.469496624242478e-05,-6.469496624242478e-05
repudiaram nova,0.0,5.014705111782461e-05,-5.014705111782461e-05
repudio atitude,0.000101801400072,0.0,0.000101801400072
repudio contra,0.0001148601504433,0.0,0.0001148601504433
repulsa povo,2.7067897724310396e-05,0.0,2.7067897724310396e-05
repulsiva italianos,2.7067897724310396e-05,0.0,2.7067897724310396e-05
reputou comprovado,6.336011604058338e-05,0.0,6.336011604058338e-05
requerimento aprovado,3.6819979043266544e-05,7.481167461446235e-05,-3.799169557119581e-05
requerimento pede,6.910660303684072e-05,4.158521315516502e-05,2.752138988167569e-05
requerimento protocolado,3.39117080106402e-05,4.680223448221573e-05,-1.289052647157553e-05
requerimento urgencia,0.0001523022432791,2.217162308797171e-05,0.0001301306201911
requiao pmdb,7.370583927620143e-05,8.428038074618957e-05,-1.0574541469988134e-05
requintes crueldade,6.102431177952308e-05,3.752743530634062e-05,2.3496876473182464e-05
rescindidos pgr,0.0,6.190396345717085e-05,-6.190396345717085e-05
resende agravou,5.49930937425085e-05,0.0,5.49930937425085e-05
reserva exercito,6.160393089616694e-05,2.9302248045417297e-05,3.230168285074965e-05
reserva fez,7.604439287868453e-05,0.0,7.604439287868453e-05
reserva fuzis,4.385484952107662e-05,0.0,4.385484952107662e-05
reserva maynard,4.385484952107662e-05,0.0,4.385484952107662e-05
reserva nacional,0.0,6.569746149550932e-05,-6.569746149550932e-05
reserva reforma,0.0,6.744857655299108e-05,-6.744857655299108e-05
reservada familia,0.0,0.0001137677648658,-0.0001137677648658
reservado ex,0.0,5.979131884563502e-05,-5.979131884563502e-05
reservou mil,0.0001231101036237,0.0,0.0001231101036237
reservou previamente,0.0,7.200860244520138e-05,-7.200860244520138e-05
resgatado helicoptero,3.667252241954754e-05,4.496045368683072e-05,-8.287931267283182e-06
resgatados ultimo,6.72487760634794e-05,0.0,6.72487760634794e-05
resgatar discurso,0.0,4.733877766672173e-05,-4.733877766672173e-05
resgate chuva,9.457193149305794e-05,0.0,9.457193149305794e-05
residencia bairro,7.00667255447006e-05,0.0,7.00667255447006e-05
residencia casal,4.912996472496217e-05,4.192590928605007e-05,7.204055438912102e-06
residencia ex,4.7089997765226366e-05,9.442253286583448e-05,-4.733253510060811e-05
residencia familia,0.000125377084438,0.0,0.000125377084438
residencia fixa,0.0001688019569132,3.598119079485383e-05,0.0001328207661184
residencia lula,2.8989201780025106e-05,6.527889074965932e-05,-3.628968896963421e-05
residencia oficial,0.0005671437316379,0.0006989023929772,-0.0001317586613393
residencia petista,5.647070995519046e-05,4.884988932864856e-05,7.620820626541904e-06
residencia presidente,0.0,0.0001105963709859,-0.0001105963709859
residencia sao,6.984248107881687e-05,4.018298020244893e-05,2.9659500876367937e-05
residentes japoneses,8.534193171452501e-05,0.0,8.534193171452501e-05
residentes pais,0.0001155561166346,0.0,0.0001155561166346
resistencia sofrida,0.0,4.484052392163634e-05,-4.484052392163634e-05
resistiram morreram,0.0,7.131788923422585e-05,-7.131788923422585e-05
resistiu ferimentos,8.475165631553926e-05,8.527651265938759e-05,-5.248563438483276e-07
resolucao conselho,0.0,0.0001959042790355,-0.0001959042790355
resolucao sobre,3.431438421536297e-05,3.4804035106851014e-05,-4.896508914880413e-07
resolucoes conselho,7.912387782102958e-05,9.45928419648794e-05,-1.546896414384981e-05
resolucoes onu,0.0,5.014705111782461e-05,-5.014705111782461e-05
resolve foal,6.54272943805333e-05,0.0,6.54272943805333e-05
resolve limite,0.0,3.871089396200136e-05,-3.871089396200136e-05
resolve tudo,0.000211539338511,1.864281253339044e-05,0.0001928965259776
resolvem impor,6.738800707618363e-05,0.0,6.738800707618363e-05
resolvem problema,6.381289863629747e-05,0.0,6.381289863629747e-05
resolvemos demiti,4.657269857294572e-05,0.0,4.657269857294572e-05
resolver caso,9.653536929928852e-05,0.0,9.653536929928852e-05
resolver crise,8.790571167624371e-05,0.0002056852269321,-0.0001177795152559
resolver impasse,0.0,8.909122945071195e-05,-8.909122945071195e-05
resolver logo,4.036178804958361e-05,3.080876655606177e-05,9.553021493521842e-06
resolver porra,0.0001629214838256,0.0,0.0001629214838256
resolver problema,0.0002116206707873,0.0003369825557586,-0.0001253618849712
resolver problemas,0.0002182932112709,0.0001730187297199,4.527448155104946e-05
resolver questao,5.621606749388752e-05,0.0001550774718173,-9.886140432342376e-05
resolver situacao,0.0001927717198746,4.51519861064979e-05,0.0001476197337681
resolver todos,5.639399551394352e-05,5.923460746355622e-05,-2.840611949612701e-06
resolveram ajudar,0.0001247534080109,0.0,0.0001247534080109
resolveram falar,4.657269857294572e-05,0.0,4.657269857294572e-05
resolveram fazer,0.0002668174255762,0.0,0.0002668174255762
resolveu abrir,8.253690863019734e-05,0.0,8.253690863019734e-05
resolveu agir,4.376779407469222e-05,8.762025324072023e-05,-4.385245916602801e-05
resolveu atacar,0.0001332580326756,0.0,0.0001332580326756
resolveu dar,0.0002280813277533,5.913683078899418e-05,0.0001689444969643
resolveu fazer,0.0002538989878407,0.0,0.0002538989878407
resolveu partir,0.0001130065094455,0.0,0.0001130065094455
resolveu quebrar,8.013588960551537e-05,0.0,8.013588960551537e-05
resolveu rodar,9.775157684593596e-05,0.0,9.775157684593596e-05
resolveu sair,0.0001037784668172,0.0,0.0001037784668172
resolvido nao,3.2951839048626994e-05,4.17321082347535e-05,-8.780269186126508e-06
respaldar uso,0.0,8.70621537064862e-05,-8.70621537064862e-05
respectivos codinomes,0.0001411669315867,0.0,0.0001411669315867
respeita nada,0.0001087635812772,0.0,0.0001087635812772
respeita ninguem,8.808003924774465e-05,0.0,8.808003924774465e-05
respeitado internacionalmente,4.979627346232493e-05,4.128530830265348e-05,8.510965159671455e-06
respeitado todo,0.0001190358839711,0.0,0.0001190358839711
respeitar contrariada,0.0,5.9742633010404814e-05,-5.9742633010404814e-05
respeitar decisao,0.0,0.0001418119646929,-0.0001418119646929
respeitar diversidade,0.0,8.714220534936741e-05,-8.714220534936741e-05
respeitar policia,7.502298295882783e-05,0.0,7.502298295882783e-05
respeitar senao,0.0,4.196776943672185e-05,-4.196776943672185e-05
respeitara decisao,0.0,0.0001478746277106,-0.0001478746277106
respeite estritos,5.55431187394658e-05,0.0,5.55431187394658e-05
respeite juizo,0.0003062778790171,0.0,0.0003062778790171
respeitei comportam,0.0,4.196776943672185e-05,-4.196776943672185e-05
respeito compra,2.6944186933927547e-05,8.682928611295171e-05,-5.9885099179024165e-05
respeito constituicao,6.545244961748178e-05,0.0,6.545244961748178e-05
respeito crenca,5.5566154660247774e-05,0.0,5.5566154660247774e-05
respeito devido,3.4953278773001254e-05,3.057016941946231e-05,4.383109353538942e-06
respeito direitos,6.012082283836892e-05,8.876601922471391e-05,-2.8645196386344992e-05
respeito fatos,6.620478993424407e-05,0.0,6.620478993424407e-05
respeito historia,5.182760184181013e-05,6.870610792516161e-05,-1.687850608335148e-05
respeito humano,7.594460483526057e-05,0.0,7.594460483526057e-05
respeito instituicoes,4.324350390379821e-05,3.800196781973386e-05,5.241536084064353e-06
respeito justica,0.0001526266077695,0.0,0.0001526266077695
respeito lei,8.491677093452227e-05,4.591441861043798e-05,3.900235232408429e-05
respeito leia,4.2371809705262384e-05,3.856241545049229e-05,3.80939425477009e-06
respeito leis,9.257161271098884e-05,0.0,9.257161271098884e-05
respeito lula,9.336573510457846e-05,0.0,9.336573510457846e-05
respeito melhor,3.04366076359235e-05,5.042289711137952e-05,-1.998628947545602e-05
respeito nao,0.0001313079004431,6.829229022415634e-05,6.301561021895836e-05
respeito neta,0.0,4.196776943672185e-05,-4.196776943672185e-05
respeito pessoas,9.540925380882634e-05,0.0,9.540925380882634e-05
respeito populacao,2.833209391856644e-05,3.594628554165818e-05,-7.614191623091742e-06
respeito povo,0.000107655015934,0.0,0.000107655015934
respeito temas,0.0,7.26085071521075e-05,-7.26085071521075e-05
respeito todos,0.0,0.0001167200161869,-0.0001167200161869
respeito voces,0.0,7.598645374101584e-05,-7.598645374101584e-05
respira aparelhos,5.026500267199354e-05,3.304553500068231e-05,1.721946767131123e-05
respiracao meditacao,5.347997001481276e-05,3.418356994495076e-05,1.9296400069862e-05
responde corrupcao,0.0,5.227551960830373e-05,-5.227551960830373e-05
responde crimes,0.0,0.0001236828942321,-0.0001236828942321
responde inqueritos,8.444000986402061e-05,0.0,8.444000986402061e-05
responde justica,0.0,7.128068977657183e-05,-7.128068977657183e-05
responde liberdade,4.495901591120567e-05,4.773858267528389e-05,-2.7795667640782232e-06
responde lula,9.768831365009548e-05,0.0,9.768831365009548e-05
